vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Audi A1;138.353 km;dic-11;90 kW (122 CV);Automático;Gasolina;5,3;ES;-/- ;€ 9.990
Audi A1;63.364 km;jun-11;63 kW (86 CV);Manual;Gasolina;5,1;ES;-/- ;€ 9.450
Audi A4;89.416 km;may-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.100
Audi A4;89.416 km;may-11;100 kW (136 CV);Manual;Diésel;4,6;ES;-/- ;€ 12.100
Audi A1;159.000 km;mar-11;77 kW (105 CV);Manual;Diésel;3,9;ES;-/- ;€ 7.900
Audi A1;54.000 km;feb-11;63 kW (86 CV);Manual;Gasolina;5,1;ES;-/- ;€ 8.500
Audi A4 allroad;130.000 km;jul-11;155 kW (211 CV);Automático;Gasolina;8,1;Unknown;194;€ 14.000
Audi A4;210.000 km;may-11;125 kW (170 CV);Manual;Diésel;5,6;Unknown;144;€ 8.999
Audi A8;139.000 km;ene-11;257 kW (349 CV);Automático;Diésel;7,8;ES;-/- ;€ 33.999
Audi A6;142.000 km;jun-11;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 9.218
Audi Q7;146 km;ene-11;176 kW (239 CV);Automático;Diésel;8,4;ES;-/- ;€ 25.450
Audi A7;156.000 km;nov-11;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 19.900
Audi A1;60.000 km;ene-11;90 kW (122 CV);Automático;Gasolina;5,3;Unknown;122;€ 10.500
Audi A5;168.000 km;jul-11;125 kW (170 CV);Automático;Diésel;5,1;ES;-/- ;€ 12.990
Audi A6;114.331 km;jun-11;150 kW (204 CV);Automático;Gasolina;7,4;ES;-/- ;€ 17.600
Audi A3;163.300 km;mar-11;103 kW (140 CV);Manual;Diésel;5 l/;ES;-/- ;€ 11.490
Audi A4;122.000 km;feb-11;105 kW (143 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.990
Audi A5;221.000 km;feb-11;155 kW (211 CV);Manual;Gasolina;6,5;ES;-/- ;€ 11.950
Audi A3;81.362 km;jul-11;92 kW (125 CV);Manual;Gasolina;5,8;ES;-/- ;€ 12.400
Audi A5;140.000 km;mar-11;125 kW (170 CV);Manual;Diésel;5,1;ES;-/- ;€ 15.900
Audi A1;80.000 km;may-11;63 kW (86 CV);Manual;Gasolina;5,1;ES;-/- ;€ 8.990
Audi A1;57.260 km;jul-11;90 kW (122 CV);Manual;Gasolina;5,3;Unknown;124;€ 7.900
Audi A7;140.000 km;mar-11;150 kW (204 CV);Automático;Diésel;5,8;ES;-/- ;€ 21.500
Audi A4;150.000 km;jul-11;176 kW (239 CV);Automático;Diésel;6,6;ES;-/- ;€ 15.500
Audi A3;100.000 km;sep-11;77 kW (105 CV);Manual;Gasolina;5,5;Unknown;127;€ 6.990
Audi A6;187.595 km;nov-11;150 kW (204 CV);Manual;Diésel;5,3;ES;-/- ;€ 14.490
Audi A3;212.683 km;abr-11;77 kW (105 CV);Manual;Diésel;4,2;ES;-/- ;€ 8.000
Audi A6;203.600 km;feb-11;162 kW (220 CV);Automático;Gasolina;9 l/;ES;-/- ;€ 10.500
Audi A1;117.450 km;jul-11;77 kW (105 CV);Manual;Diésel;3,9;Unknown;99 g;€ 8.000
Audi A6;150.719 km;abr-11;150 kW (204 CV);Automático;Gasolina;7,4;Unknown;172;€ 10.000
Audi A5;210.000 km;sep-11;105 kW (143 CV);Automático;Diésel;5,8;Unknown;152;€ 13.000
Audi A5;170.000 km;jun-11;105 kW (143 CV);Automático;Diésel;5,2;ES;-/- ;€ 12.999
Audi A3;205.000 km;jun-11;77 kW (105 CV);Automático;Diésel;4,3;ES;-/- ;€ 9.900
Audi A7;148.000 km;may-11;180 kW (245 CV);Automático;Diésel;6 l/;ES;-/- ;€ 24.900
Audi A6;68.700 km;oct-11;130 kW (177 CV);Automático;Diésel;5 l/;Unknown;132;€ 17.700
Audi A3;205.000 km;sep-11;77 kW (105 CV);Automático;Diésel;4,3;ES;-/- ;€ 9.490
Audi Q5;220.000 km;oct-11;105 kW (143 CV);Automático;Diésel;5,7;ES;-/- ;€ 12.500
Audi A5;117.000 km;oct-11;155 kW (211 CV);Automático;Gasolina;7 l/;Unknown;159;€ 18.500
Audi Q5;220.000 km;oct-11;125 kW (170 CV);Automático;Diésel;6,8;ES;179;€ 13.000
Audi A5;74.350 km;jun-11;176 kW (239 CV);Automático;Diésel;6,6;Unknown;174;€ 17.500
Audi A3;199.000 km;jun-11;77 kW (105 CV);Manual;Diésel;4,1;Unknown;109;€ 6.800
Audi Q3;119.300 km;nov-11;155 kW (211 CV);Automático;Gasolina;7,7;Unknown;179;€ 16.000
Audi A3;205.000 km;sep-11;77 kW (105 CV);Automático;Diésel;4,3;ES;-/- ;€ 9.190
Audi A1;121.000 km;may-11;63 kW (86 CV);Manual;Gasolina;5,1;ES;-/- ;€ 7.900
Audi A4;131.110 km;sep-11;155 kW (211 CV);Manual;Gasolina;7,3;ES;-/- ;€ 14.500
Audi A5;145.000 km;nov-11;105 kW (143 CV);Automático;Diésel;5,2;Unknown;127;€ 18.000
Audi Q5;210.234 km;may-11;1 kW (1 CV);-/- (Cambio);Gasolina;-/- ;Unknown;-/- ;€ 9.142
Audi Q7;135.449 km;ene-11;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 21.500
Audi A3;74.000 km;jun-11;77 kW (105 CV);Manual;Diésel;4,3;ES;-/- ;€ 13.999
Audi R8;18.647 km;ene-11;386 kW (525 CV);Automático;Gasolina;13,9;ES;326;€ 79.990
Audi Q3;119.000 km;jun-11;103 kW (140 CV);Manual;Diésel;5,2;ES;-/- ;€ 17.490
Audi A4;127.000 km;jun-11;132 kW (179 CV);Automático;Gasolina;7,1;ES;-/- ;€ 13.590
Audi S5;116.200 km;jul-11;260 kW (354 CV);Automático;Gasolina;10,1;ES;-/- ;€ 25.900
Audi A5;97.900 km;jun-11;155 kW (211 CV);Manual;Gasolina;6,8;ES;-/- ;€ 21.900
