vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
BMW 318;220.000 km;ene-12;105 kW (143 CV);Automático;Diésel;5,4;Unknown;142;€ 9.500
BMW 118;195.000 km;abr-12;105 kW (143 CV);Automático;Diésel;4,4;Unknown;116;€ 7.390
BMW 118;124.000 km;mar-12;105 kW (143 CV);Manual;Diésel;4,4;Unknown;118;€ 12.000
BMW 120;263.222 km;mar-12;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 8.374
BMW X5;199.000 km;may-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 18.900
BMW 525;159.000 km;oct-12;160 kW (218 CV);Automático;Diésel;5,1;Unknown;135;€ 14.700
BMW 320;110.978 km;may-12;135 kW (184 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.490
BMW X3;134.261 km;abr-12;135 kW (184 CV);Automático;Diésel;5,6;Unknown;147;€ 13.790
BMW X1;157.036 km;dic-12;85 kW (116 CV);Manual;Diésel;4,9;ES;-/- ;€ 12.300
BMW 328;170.000 km;may-12;180 kW (245 CV);Automático;Gasolina;6,3;ES;-/- ;€ 15.990
BMW 318;194.000 km;dic-12;105 kW (143 CV);Manual;Diésel;4,3;ES;-/- ;€ 10.990
BMW 316;140.000 km;ago-12;85 kW (116 CV);Manual;Diésel;4,3;ES;-/- ;€ 11.500
BMW X3;130.000 km;ene-12;120 kW (163 CV);Manual;Diésel;-/- ;ES;-/- ;€ 13.000
BMW 330;206.823 km;jun-12;180 kW (245 CV);Manual;Diésel;6,5;ES;-/- ;€ 16.490
BMW 650;94.000 km;feb-12;330 kW (449 CV);Automático;Gasolina;8,9;Unknown;214;€ 34.995
BMW 116;108.000 km;ene-12;85 kW (116 CV);Manual;Diésel;4,4;Unknown;118;€ 9.000
BMW 116;110.000 km;nov-12;85 kW (116 CV);Manual;Diésel;3,8;Unknown;99 g;€ 12.800
BMW 525;107.800 km;jun-12;160 kW (218 CV);Manual;Diésel;5,3;ES;-/- ;€ 16.000
BMW 116;69.950 km;oct-12;100 kW (136 CV);Manual;Gasolina;5,5;ES;-/- ;€ 13.500
BMW 530;176.000 km;ago-12;190 kW (258 CV);Automático;Diésel;5,3;ES;-/- ;€ 17.900
BMW 530;127.014 km;oct-12;190 kW (258 CV);Automático;Diésel;5,3;Unknown;139;€ 14.749
BMW X6;140.000 km;oct-12;180 kW (245 CV);Automático;Diésel;7,4;Unknown;195;€ 27.500
BMW 118;169.500 km;jun-12;105 kW (143 CV);Manual;Diésel;4,5;ES;-/- ;€ 11.999
BMW 525;201.000 km;jun-12;150 kW (204 CV);Automático;Diésel;6,2;Unknown;162;€ 15.500
BMW 520;351.273 km;oct-12;1 kW (1 CV);-/- (Cambio);Diésel;-/- ;Unknown;-/- ;€ 9.286
BMW 535;155.000 km;abr-12;220 kW (299 CV);Automático;Diésel;7,1;ES;187;€ 25.500
BMW 320;167.000 km;oct-12;120 kW (163 CV);Manual;Diésel;4,3;Unknown;114;€ 13.990
BMW 116;110.943 km;abr-12;100 kW (136 CV);Manual;Gasolina;5,5;Unknown;132;€ 8.999
BMW X6 M;59.845 km;may-12;280 kW (381 CV);Automático;Diésel;7,7;Unknown;204;€ 35.900
BMW 530;168.795 km;ene-12;180 kW (245 CV);Automático;Diésel;6,9;ES;-/- ;€ 25.990
BMW 520;186.000 km;jul-12;120 kW (163 CV);Manual;Diésel;-/- ;ES;-/- ;€ 14.990
BMW 116;192.326 km;jun-12;85 kW (116 CV);Manual;Diésel;3,8;Unknown;99 g;€ 8.999
BMW M5;49.000 km;jul-12;412 kW (560 CV);Automático;Gasolina;9,6;Unknown;232;€ 48.900
BMW 318;106.501 km;jul-12;105 kW (143 CV);Manual;Diésel;4,5;ES;-/- ;€ 11.500
BMW 525;60.000 km;jun-12;160 kW (218 CV);Automático;Diésel;4,8;ES;-/- ;€ 17.995
BMW 640;86.000 km;may-12;235 kW (320 CV);Automático;Gasolina;7,7;ES;-/- ;€ 29.990
BMW 535;236.000 km;jun-12;230 kW (313 CV);Automático;Diésel;5,6;Unknown;148;€ 19.400
BMW X5;197.000 km;jun-12;210 kW (286 CV);Automático;Diésel;-/- ;ES;-/- ;€ 19.990
BMW X1;132.855 km;ene-12;105 kW (143 CV);Automático;Diésel;6,2;ES;-/- ;€ 15.600
BMW X5;158.000 km;abr-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 21.900
BMW 530;168.795 km;ene-12;180 kW (245 CV);Automático;Diésel;6,9;ES;-/- ;€ 25.990
BMW 520;186.000 km;jul-12;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 14.990
BMW 320;188.000 km;jun-12;120 kW (163 CV);Automático;Diésel;4,1;ES;-/- ;€ 13.999
BMW M5;110.400 km;mar-12;412 kW (560 CV);Automático;Gasolina;9,6;ES;-/- ;€ 49.900
BMW X3;108.895 km;feb-12;135 kW (184 CV);Automático;Diésel;5,6;ES;-/- ;€ 16.990
BMW 318;130.574 km;oct-12;105 kW (143 CV);Automático;Diésel;4,3;ES;-/- ;€ 12.700
BMW X5;133.500 km;oct-12;225 kW (306 CV);Automático;Diésel;7,5;ES;-/- ;€ 22.590
BMW X3;148.000 km;ene-12;190 kW (258 CV);Automático;Diésel;6 l/;ES;-/- ;€ 16.990
BMW 535;183.000 km;abr-12;230 kW (313 CV);Automático;Diésel;6,4;ES;-/- ;€ 22.490
BMW 318;117.000 km;ene-12;105 kW (143 CV);Manual;Diésel;4,4;ES;-/- ;€ 11.900
BMW 116;102.000 km;ene-12;85 kW (116 CV);Manual;Diésel;4,3;ES;-/- ;€ 10.490
BMW 116;100.000 km;jun-12;85 kW (116 CV);Manual;Diésel;4,3;ES;-/- ;€ 12.000
BMW 320;170.664 km;dic-12;135 kW (184 CV);Manual;Diésel;4,5;ES;-/- ;€ 12.990
BMW X1;88.500 km;ene-12;130 kW (177 CV);Manual;Diésel;5,8;ES;-/- ;€ 17.900
BMW M6;89.000 km;sep-12;412 kW (560 CV);Automático;Gasolina;9,9;ES;-/- ;€ 45.990
BMW 318;199.750 km;may-12;105 kW (143 CV);Manual;Diésel;4,3;ES;-/- ;€ 10.990
BMW 640;80.800 km;may-12;230 kW (313 CV);Automático;Diésel;5,4;ES;-/- ;€ 35.500
BMW 320;99.000 km;sep-12;135 kW (184 CV);Automático;Diésel;4,5;ES;-/- ;€ 16.999
BMW 530;250.000 km;sep-12;190 kW (258 CV);Automático;Diésel;5,8;ES;-/- ;€ 14.599
BMW X5;288.000 km;jun-12;180 kW (245 CV);Automático;Diésel;7,4;ES;-/- ;€ 19.999
