Brand,Model,Year,Km,Power,Fuel_type,Price
Audi,Q3,2014,84000,177,Diesel,19990
Audi,A1,2013,155256,86,Gasolina,11348
Audi,A4,2015,84000,150,Diesel,19800
Audi,Q7,2013,95000,245,Diesel,24500
Audi,A7,2015,54000,211,Diesel,29995
Audi,A4,2014,112000,177,Diesel,16500
Audi,Q5,2014,109000,136,Diesel,18999
Audi,A3,2013,177700,150,Diesel,9500
Audi,A1,2015,31000,95,Gasolina,14900
Audi,A4,2013,170000,177,Diesel,11800
Audi,A3,2014,100000,110,Diesel,13500
Audi,A6,2014,178000,245,Diesel,24200
Audi,A5,2014,158300,163,Diesel,18990
Audi,A3,2013,108508,122,Gasolina,13950
Audi,SQ5,2014,169800,313,Diesel,22900
Audi,A8,2015,115293,390,Diesel,42990
Audi,A7,2014,130200,276,Diesel,27990
Audi,A5,2013,169000,170,Gasolina,11900
Audi,A3,2015,33000,179,Gasolina,21500
Audi,Q7,2015,109000,272,Diesel,37900
Audi,Q3,2014,89000,150,Gasolina,16999
Audi,Q3,2014,96000,211,Gasolina,19999
Audi,A4,2013,80000,170,Gasolina,14999
Audi,A3,2014,100000,105,Gasolina,11990
Audi,A6,2015,116400,326,Diesel,29900
Audi,Q5,2014,117999,190,Diesel,22800
Audi,A1,2013,88000,122,Gasolina,9900
Audi,A7,2014,124000,245,Diesel,25600
Audi,A4,2014,228746,150,Diesel,9250
Audi,A6,2015,73117,150,Diesel,18350
Audi,RSQ3,2015,93000,340,Gasolina,29980
Audi,A3,2014,36200,150,Gasolina,16990
Audi,A3,2013,37100,179,Gasolina,17990
Audi,A6,2014,100300,313,Diesel,25990
Audi,A4,2015,69000,136,Diesel,14999
Audi,A3,2014,160000,110,Diesel,13800
Audi,A3,2013,82000,140,Gasolina,13999
Audi,A5,2015,17575,224,Gasolina,28500
Audi,A6,2015,111984,190,Diesel,23440
Audi,A3,2014,87000,110,Diesel,15900
Audi,A1,2013,144000,90,Diesel,10900
Audi,A6,2015,140000,218,Diesel,26500
Audi,A6,2015,159000,272,Diesel,25990
Audi,A4,2014,66000,150,Diesel,17000
Audi,A4,2013,322500,163,Diesel,8299
Audi,A6,2015,94000,190,Diesel,26000
Audi,A3,2015,87000,110,Diesel,15500
Audi,A6,2015,62000,218,Diesel,28900
Audi,A3,2013,85000,122,Gasolina,10550
Audi,Q5,2015,92285,190,Diesel,25000
Audi,A4,2015,115375,150,Diesel,15900
Audi,A4,2014,81647,150,Diesel,17500
Audi,Q5,2014,123000,190,Diesel,23500
Audi,Q3,2013,145000,140,Diesel,15750
Audi,A3,2013,180000,122,Gasolina,12000
Audi,A3,2014,255164,105,Diesel,9250
Audi,A3,2013,225000,105,Diesel,10000
Audi,Q3,2014,97000,140,Diesel,30000
Audi,A3,2014,115000,150,Diesel,25000
Audi,A6allroad,2014,165000,245,Diesel,14800
Audi,A6,2013,46000,179,Gasolina,24000
Audi,Q3,2014,80000,177,Diesel,18000
Audi,A3,2015,99999,150,Gasolina,13390
Audi,A6,2015,75000,218,Diesel,27000
Audi,A4allroad,2014,160000,245,Diesel,21990
Audi,A3,2014,62500,140,Gasolina,16000
Audi,A1,2014,76000,86,Gasolina,8600
Audi,A3,2015,80000,150,Gasolina,17500
Audi,A4,2015,118500,150,Diesel,17500
Audi,A4,2015,85055,150,Diesel,15200
Audi,A5,2015,79500,150,Diesel,18900
