Brand,Model,Year,Km,Power,Fuel_type,Price
Porsche,Macan,2015,109880,250,Diesel,42500
Porsche,Cayenne,2015,116796,299,Gasolina,39990
Porsche,Panamera,2014,60800,300,Diesel,47500
Porsche,Macan,2014,153000,258,Diesel,45900
Porsche,Cayenne,2013,198000,245,Diesel,22990
Porsche,Cayenne,2015,98000,441,Gasolina,54900
Porsche,Panamera,2014,112149,300,Diesel,43000
Porsche,Macan,2015,78860,258,Diesel,38900
Porsche,Panamera,2014,106009,420,Gasolina,39900
Porsche,Cayenne,2013,100957,420,Gasolina,34999
Porsche,Cayenne,2014,128000,420,Gasolina,39990
Porsche,Cayenne,2013,87037,420,Gasolina,39999
Porsche,Boxster,2013,49998,315,Gasolina,54870
Porsche,Cayenne,2014,77000,382,Diesel,37990
Porsche,Cayenne,2013,146500,382,Diesel,29999
Porsche,Macan,2015,148500,258,Diesel,39900
Porsche,Macan,2015,32850,340,Gasolina,43990
Porsche,Macan,2015,134122,258,Diesel,39890
Porsche,Cayenne,2013,118000,245,Diesel,33500
Porsche,Boxster,2015,39000,265,Gasolina,47800
Porsche,Panamera,2015,100000,300,Diesel,50990
Porsche,Panamera,2013,38890,519,Gasolina,59900
Porsche,Macan,2014,99000,258,Diesel,34000
Porsche,Panamera,2013,150154,519,Gasolina,56990
Porsche,Cayenne,2013,108137,245,Diesel,29999
Porsche,Cayenne,2015,87700,385,Diesel,47890
Porsche,Panamera,2014,73399,421,Gasolina,52500
Porsche,Macan,2015,75000,258,Diesel,48500
Porsche,Macan,2015,83819,340,Gasolina,42000
Porsche,Cayenne,2013,176515,245,Diesel,20000
Porsche,Macan,2015,110000,250,Diesel,38500
Porsche,Cayenne,2014,75200,245,Diesel,36900
Porsche,Cayenne,2015,96345,333,Electro/Gasolina,41900
Porsche,Cayenne,2013,224600,245,Diesel,25000
Porsche,Macan,2014,177522,258,Diesel,33999
Porsche,Macan,2014,177000,250,Diesel,34000
Porsche,Cayman,2013,71500,275,Gasolina,43990
Porsche,Boxster,2014,41600,265,Gasolina,42500
Porsche,Cayenne,2015,84039,519,Gasolina,56900
Porsche,Cayenne,2015,80400,519,Gasolina,54750
Porsche,Cayman,2015,18450,275,Gasolina,46900
Porsche,Cayman,2013,69000,275,Gasolina,42900
Porsche,Panamera,2015,58000,441,Gasolina,57990
