Brand,Model,Year,Km,Power,Fuel_type,Price
Mercedes-Benz,GLC,2015,179000,204,Diesel,20900
Mercedes-Benz,B,2014,185000,177,Diesel,11900
Mercedes-Benz,C,2015,79000,136,Diesel,18950
Mercedes-Benz,ML,2014,99000,258,Diesel,33500
Mercedes-Benz,ML,2014,110000,204,Diesel,22900
Mercedes-Benz,S,2015,86565,258,Diesel,43990
Mercedes-Benz,ML,2015,185000,258,Diesel,29550
Mercedes-Benz,Citan,2013,109000,90,Diesel,7200
Mercedes-Benz,GLE,2015,51000,333,Gasolina,44900
Mercedes-Benz,E,2013,96900,231,Diesel,18999
Mercedes-Benz,CLA,2015,99800,122,Gasolina,18800
Mercedes-Benz,GLA,2015,64009,156,Gasolina,23950
Mercedes-Benz,C,2014,18366,184,Gasolina,24200
Mercedes-Benz,GLA,2015,82600,136,Diesel,19000
Mercedes-Benz,E,2015,159000,231,Diesel,19900
Mercedes-Benz,B,2014,74000,109,Diesel,12200
Mercedes-Benz,CLA,2014,165500,170,Diesel,18999
Mercedes-Benz,CLA,2014,102790,170,Diesel,19890
Mercedes-Benz,B,2014,112301,109,Diesel,8900
Mercedes-Benz,B,2014,137000,109,Diesel,11900
Mercedes-Benz,GLC,2015,121629,170,Diesel,26800
Mercedes-Benz,GLC,2015,66489,170,Diesel,28300
Mercedes-Benz,C,2015,141141,170,Diesel,18300
Mercedes-Benz,C,2013,117000,163,Diesel,12950
Mercedes-Benz,A,2013,32000,109,Diesel,15000
Mercedes-Benz,A,2013,70000,109,Diesel,12990
Mercedes-Benz,C,2015,169989,170,Diesel,15490
Mercedes-Benz,CLS,2015,82558,258,Diesel,33900
Mercedes-Benz,A,2013,117500,109,Diesel,11500
Mercedes-Benz,B,2013,76741,109,Diesel,12880
Mercedes-Benz,C,2014,142000,170,Diesel,20500
Mercedes-Benz,B,2014,113498,109,Diesel,11450
Mercedes-Benz,B,2015,44950,109,Diesel,14950
Mercedes-Benz,GLE,2015,47500,258,Diesel,46900
Mercedes-Benz,B,2014,55345,122,Gasolina,14900
Mercedes-Benz,C,2013,119135,156,Gasolina,12500
Mercedes-Benz,A,2013,65000,122,Gasolina,12700
Mercedes-Benz,C,2015,72000,170,Diesel,23000
Mercedes-Benz,C,2014,106170,156,Gasolina,20950
Mercedes-Benz,CLA,2013,100000,122,Gasolina,17500
Mercedes-Benz,ML,2013,87850,306,Gasolina,25850
Mercedes-Benz,CLA,2015,53854,122,Gasolina,21750
Mercedes-Benz,C,2015,95000,163,Diesel,20000
