vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz E 250;157.376 km;may-11;150 kW (204 CV);Automático;Gasolina;6,4;ES;-/- ;€ 15.400
Mercedes-Benz E 250;149.000 km;feb-11;150 kW (204 CV);Automático;Diésel;5,8;Unknown;154;€ 13.500
Mercedes-Benz E 220;147.000 km;may-10;125 kW (170 CV);Manual;Diésel;5 l/;Unknown;130;€ 11.990
Mercedes-Benz S 350;187.657 km;dic-12;190 kW (258 CV);Automático;Diésel;7,3;Unknown;193;€ 16.900
Mercedes-Benz SLK 200;80.500 km;feb-12;135 kW (184 CV);Manual;Gasolina;6,4;Unknown;149;€ 17.500
Mercedes-Benz A 160;150.000 km;dic-11;60 kW (82 CV);Manual;Diésel;4,5;Unknown;118;€ 4.000
Mercedes-Benz B 180;142.000 km;dic-12;80 kW (109 CV);Automático;Diésel;4,2;Unknown;112;€ 8.450
Mercedes-Benz E 63 AMG;129.000 km;ene-10;386 kW (525 CV);Automático;Gasolina;12,8;Unknown;299;€ 28.900
Mercedes-Benz CLS 350;102.000 km;mar-12;195 kW (265 CV);Automático;Diésel;6 l/;BE;159;€ 21.950
Mercedes-Benz E 350;129.500 km;may-12;195 kW (265 CV);Automático;Diésel;7,1;Unknown;187;€ 18.888
Mercedes-Benz E 200;77.600 km;abr-10;135 kW (184 CV);Automático;Gasolina;7,9;Unknown;185;€ 17.500
Mercedes-Benz C 200;80.000 km;dic-10;135 kW (184 CV);Manual;Gasolina;7,8;Unknown;185;€ 11.300
Mercedes-Benz C 220;248.000 km;ene-11;125 kW (170 CV);Automático;Diésel;4,9;Unknown;130;€ 8.500
Mercedes-Benz E 350;111.818 km;may-12;195 kW (265 CV);Automático;Diésel;6 l/;ES;-/- ;€ 19.450
Mercedes-Benz C 220;68.601 km;mar-12;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 15.900
Mercedes-Benz Sprinter;285.000 km;ene-10;95 kW (129 CV);Manual;Diésel;9,6;DE;254;€ 4.800
Mercedes-Benz C 250;160.000 km;ago-11;150 kW (204 CV);Automático;Diésel;4,9;Unknown;128;€ 11.500
Mercedes-Benz Sprinter;127.915 km;feb-12;140 kW (190 CV);Automático;Diésel;9,9;Unknown;262;€ 25.000
Mercedes-Benz E 250;122.594 km;jun-12;150 kW (204 CV);Manual;Diésel;5,2;Unknown;136;€ 18.000
Mercedes-Benz C 220;230.000 km;dic-12;125 kW (170 CV);Manual;Diésel;4,4;Unknown;117;€ 9.600
Mercedes-Benz E 250;122.594 km;jun-12;150 kW (204 CV);Automático;Diésel;6 l/;Unknown;157;€ 18.000
Mercedes-Benz B 180;149.990 km;nov-12;80 kW (109 CV);Automático;Diésel;-/- ;ES;-/- ;€ 12.490
Mercedes-Benz CLS 350;171.721 km;mar-11;195 kW (265 CV);Automático;Diésel;6,1;Unknown;160;€ 23.750
Mercedes-Benz C 200;61.000 km;nov-10;100 kW (136 CV);Automático;Diésel;5,5;BE;144;€ 10.450
Mercedes-Benz E 220;216.950 km;abr-12;120 kW (163 CV);Automático;Diésel;4,9;Unknown;128;€ 11.499
Mercedes-Benz ML 350;157.900 km;ene-11;170 kW (231 CV);Automático;Diésel;9,4;DE;246;€ 20.490
Mercedes-Benz C 300;271.000 km;feb-12;170 kW (231 CV);Automático;Diésel;7,4;DE;196;€ 10.500
Mercedes-Benz GLK 250;132.000 km;jul-11;150 kW (204 CV);Automático;Diésel;7 l/;DE;183;€ 15.800
Mercedes-Benz C 220;206.000 km;dic-10;125 kW (170 CV);Automático;Diésel;6,9;DE;183;€ 8.100
Mercedes-Benz E 350;148.000 km;jun-10;170 kW (231 CV);Automático;Diésel;7,1;DE;186;€ 13.800
Mercedes-Benz A 150;128.000 km;abr-10;70 kW (95 CV);Manual;Gasolina;6,2;Unknown;148;€ 4.500
Mercedes-Benz E 350;75.800 km;abr-11;215 kW (292 CV);Automático;Gasolina;8,5;Unknown;199;€ 20.800
Mercedes-Benz E 220;107.547 km;feb-10;125 kW (170 CV);Automático;Diésel;6,2;DE;164;€ 13.990
Mercedes-Benz B 180;137.300 km;abr-10;85 kW (116 CV);Automático;Gas natural (CNG);7,8;DE;181;€ 7.500
Mercedes-Benz A 180;135.000 km;sep-12;80 kW (109 CV);Automático;Diésel;5,4;Unknown;142;€ 16.500
Mercedes-Benz E 200;43.107 km;abr-11;135 kW (184 CV);Automático;Gasolina;7,9;DE;184;€ 14.750
Mercedes-Benz GL 350;284.000 km;abr-12;195 kW (265 CV);Automático;Diésel;9 l/;DE;239;€ 17.650
Mercedes-Benz E 220;340.000 km;nov-11;125 kW (170 CV);Automático;Diésel;6,2;Unknown;-/- ;€ 11.000
Mercedes-Benz GLK 220;145.000 km;sep-12;125 kW (170 CV);Automático;Diésel;6,1;Unknown;159;€ 13.999
Mercedes-Benz SLK 200;85.000 km;ene-12;135 kW (184 CV);Automático;Gasolina;6,1;Unknown;142;€ 19.500
Mercedes-Benz A 150;103.873 km;ene-10;70 kW (95 CV);Manual;Gasolina;6,7;Unknown;159;€ 7.200
Mercedes-Benz E 220;357.000 km;jun-10;125 kW (170 CV);Automático;Diésel;6,2;Unknown;163;€ 5.900
Mercedes-Benz CLS 350;169.000 km;may-10;165 kW (224 CV);Automático;Diésel;7,6;Unknown;200;€ 13.000
Mercedes-Benz B 180;30.000 km;mar-12;85 kW (116 CV);Manual;Gasolina;6,4;Unknown;149;€ 12.000
Mercedes-Benz C 220;167.500 km;jul-11;125 kW (170 CV);Automático;Diésel;4,9;Unknown;130;€ 10.750
Mercedes-Benz Vito;292.789 km;oct-10;165 kW (224 CV);Automático;Diésel;-/- ;Unknown;-/- ;€ 12.900
Mercedes-Benz B 180;93.896 km;sep-12;90 kW (122 CV);Manual;Gasolina;5,9;Unknown;137;€ 9.300
Mercedes-Benz ML 250;121.000 km;dic-12;150 kW (204 CV);Automático;Diésel;5,8;Unknown;154;€ 21.500
Mercedes-Benz A 180;98.000 km;oct-11;85 kW (116 CV);Manual;Gasolina;6,3;DE;145;€ 6.980
Mercedes-Benz S 500;189.000 km;dic-11;320 kW (435 CV);Automático;Gasolina;9,8;AT;228;€ 23.900
Mercedes-Benz SLK 250;106.000 km;abr-12;150 kW (204 CV);Automático;Diésel;5 l/;Unknown;132;€ 18.000
Mercedes-Benz B 160;43.000 km;mar-10;70 kW (95 CV);Manual;Gasolina;6,4;AT;149;€ 8.990
Mercedes-Benz A 180;133.000 km;nov-10;85 kW (116 CV);Manual;Gasolina;6,3;Unknown;145;€ 6.700
Mercedes-Benz C 220;111.000 km;nov-12;125 kW (170 CV);Manual;Diésel;4,4;Unknown;117;€ 16.900
Mercedes-Benz Viano;192.000 km;dic-10;165 kW (224 CV);Automático;Diésel;8,4;Unknown;221;€ 19.999
Mercedes-Benz A 150;105.000 km;oct-10;70 kW (95 CV);Manual;Gasolina;-/- ;Unknown;-/- ;€ 4.700
Mercedes-Benz E 220;292.000 km;mar-11;120 kW (163 CV);Automático;Diésel;5,8;Unknown;154;€ 8.700
Mercedes-Benz Vito;150.000 km;mar-10;85 kW (116 CV);Manual;Diésel;8,2;AT;218;€ 7.999
Mercedes-Benz Vito;125.000 km;dic-11;120 kW (163 CV);Manual;Diésel;6,4;Unknown;-/- ;€ 8.500
Mercedes-Benz S 350;152.000 km;ago-10;173 kW (235 CV);Automático;Diésel;7,7;BE;202;€ 15.500
Mercedes-Benz C 200;196.000 km;mar-12;100 kW (136 CV);Manual;Diésel;5,1;Unknown;134;€ 11.000
Mercedes-Benz C 200;270.000 km;oct-10;100 kW (136 CV);Manual;Diésel;5,2;Unknown;137;€ 4.500
Mercedes-Benz B 180;160.000 km;jun-12;80 kW (109 CV);Manual;Diésel;4,4;Unknown;115;€ 10.900
Mercedes-Benz C 220;145.000 km;nov-11;125 kW (170 CV);Manual;Diésel;4,8;Unknown;127;€ 8.900
Mercedes-Benz GL 350;133.000 km;mar-11;195 kW (265 CV);Automático;Diésel;8,9;Unknown;235;€ 25.610
