vehicle;  km; year; power; transmision; fuel_type; consume; country;emisions;price 
Mercedes-Benz Sprinter;278.000 km;dic-16;140 kW (190 CV);Manual;Diésel;9,8;Unknown;255;€ 19.000
Mercedes-Benz GLA 200;68.000 km;jun-16;100 kW (136 CV);Automático;Diésel;4,2;ES;-/- ;€ 27.950
Mercedes-Benz GLC 220;54.000 km;nov-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 31.250
Mercedes-Benz GLC 220;74.000 km;jun-16;125 kW (170 CV);Automático;Diésel;5 l/;ES;-/- ;€ 38.450
Mercedes-Benz C 220;68.000 km;sep-16;125 kW (170 CV);Automático;Diésel;4,4;ES;-/- ;€ 29.850
Mercedes-Benz C 220;93.000 km;abr-16;125 kW (170 CV);Manual;Diésel;4,3;ES;-/- ;€ 25.250
Mercedes-Benz E 350;130.000 km;oct-16;190 kW (258 CV);Automático;Diésel;5,7;ES;-/- ;€ 29.950
Mercedes-Benz B 180;58.000 km;may-16;80 kW (109 CV);Manual;Diésel;4 l/;ES;104;€ 15.490
Mercedes-Benz A 180;66.109 km;jul-16;80 kW (109 CV);Automático;Diésel;3,7;ES;-/- ;€ 20.900
Mercedes-Benz C 200;101.759 km;sep-16;100 kW (136 CV);Manual;Diésel;-/- ;ES;-/- ;€ 18.900
Mercedes-Benz A 220;104.073 km;may-16;130 kW (177 CV);Automático;Diésel;4,8;ES;-/- ;€ 21.990
Mercedes-Benz C 250;74.000 km;ago-16;150 kW (204 CV);Automático;Diésel;4,8;ES;-/- ;€ 34.800
Mercedes-Benz V 220;45.309 km;jul-16;120 kW (163 CV);Manual;Diésel;5,7;Unknown;149;€ 40.500
Mercedes-Benz A 180;60.000 km;may-16;80 kW (109 CV);Automático;Diésel;3,7;ES;-/- ;€ 17.950
Mercedes-Benz E 220;130.000 km;jun-16;143 kW (194 CV);Automático;Diésel;3,9;ES;102;€ 25.900
Mercedes-Benz A 180;109.252 km;oct-16;80 kW (109 CV);Manual;Diésel;3,7;ES;-/- ;€ 14.900
Mercedes-Benz GLC 220;70.952 km;jul-16;125 kW (170 CV);Automático;Diésel;-/- ;ES;-/- ;€ 33.900
